2023-01-24T02:53:31.197Z,2.9174,127.1702,,4.6,,,,,,,us6000jiu4,,"161 km NW of Tobelo, Indonesia"
2023-01-24T02:30:04.742Z,2.949,127.1119,,5.4,,,,,,,us6000jitx,,"167 km NW of Tobelo, Indonesia"
2023-01-24T02:25:23.600Z,2.8291,126.8647,,4.7,,,,,,,us6000jitw,,"176 km NW of Tobelo, Indonesia"
2023-01-24T02:19:41.540Z,42.03933333,-124.3936667,,2.65,,,,,,,uw61894537,,"9 km W of Brookings, Oregon"
2023-01-24T02:13:14.944Z,2.8162,126.9434,,5.8,,,,,,,us6000jitq,,"168 km NW of Tobelo, Indonesia"
2023-01-24T02:11:36.862Z,45.8392,143.2519,,4.1,,,,,,,us6000jitp,,"95 km SSE of Korsakov, Russia"
2023-01-24T01:10:21.142Z,2.7647,126.9115,,5.1,,,,,,,us6000jiti,,Molucca Sea
2023-01-24T00:46:24.120Z,18.29833333,-65.74066667,,3.36,,,,,,,pr71394148,,"5 km SSW of Ramos, Puerto Rico"
2023-01-23T23:16:46.215Z,43.3128,-127.2549,,3,,,,,,,us6000jit7,,off the coast of Oregon
2023-01-23T22:55:19.763Z,-5.4748,104.3869,,4.5,,,,,,,us6000jit5,,"90 km SW of Kotabumi, Indonesia"
2023-01-23T22:35:21.368Z,-30.5569,-71.8736,,3.9,,,,,,,us6000jisz,,"64 km W of Ovalle, Chile"
2023-01-23T22:34:17.116Z,-22.6311,-66.3455,,4.2,,,,,,,us6000jisy,,"67 km W of Abra Pampa, Argentina"
2023-01-23T22:21:20.501Z,-18.3802,-177.8302,,4.4,,,,,,,us6000jit2,,Fiji region
2023-01-23T21:44:38.261Z,69.5383,-144.7274,,4,,,,,,,ak02312e4ly8,,"78 km SSW of Kaktovik, Alaska"
2023-01-23T20:12:38.040Z,20.29383333,-156.6108333,,2.51,,,,,,,hv73311012,,"43 km SSW of Mākena, Hawaii"
2023-01-23T18:17:34.538Z,2.8806,127.0996,,5.5,,,,,,,us6000jirz,,"162 km NW of Tobelo, Indonesia"
2023-01-23T17:46:06.530Z,19.03549957,-155.412674,,2.57,,,,,,,hv73310947,,"17 km ESE of Naalehu, Hawaii"
2023-01-23T17:08:36.370Z,18.84816667,-64.62883333,,3.18,,,,,,,pr71394133,,Virgin Islands
2023-01-23T17:06:49.034Z,2.7517,126.938,,5,,,,,,,us7000j6e6,,Molucca Sea
2023-01-23T15:38:36.453Z,2.7595,127.0544,,4.6,,,,,,,us7000j6cn,,"155 km NW of Tobelo, Indonesia"
2023-01-23T14:57:33.246Z,-5.512,147.1636,,4.6,,,,,,,us7000j6ci,,"135 km N of Lae, Papua New Guinea"
2023-01-23T14:09:00.247Z,2.9642,127.0078,,4.5,,,,,,,us7000j6cd,,"176 km NW of Tobelo, Indonesia"
2023-01-23T14:01:53.532Z,3.0087,127.0747,,4.7,,,,,,,us7000j6cb,,"Pulau-Pulau Talaud, Indonesia"
2023-01-23T13:58:02.950Z,37.1093333,-121.5168333,,3.62,,,,,,,nc73836266,,"9km ENE of San Martin, CA"
2023-01-23T13:42:03.274Z,24.8127,93.0266,,5.1,,,,,,,us7000j6c8,,"2 km NE of Lakhipur, India"
2023-01-23T13:29:36.260Z,-6.9082,126.6054,,4.4,,,,,,,us7000j6c7,,Banda Sea
2023-01-23T12:01:32.370Z,18.857,-65.001,,3,,,,,,,pr71394128,,"57 km N of Charlotte Amalie, U.S. Virgin Islands"
2023-01-23T10:37:52.930Z,35.0331,14.1929,,5.1,,,,,,,us7000j6bz,,"92 km SSW of Qrendi, Malta"
2023-01-23T10:37:46.658Z,-23.3485,-179.5499,,4.6,,,,,,,us7000j6by,,south of the Fiji Islands
2023-01-23T10:08:01.471Z,63.1496,-150.8705,,3,,,,,,,ak023127d17g,,"61 km SE of Denali National Park, Alaska"
2023-01-23T08:10:37.610Z,57.7218,-153.1781,,3,,,,,,,ak0231266o9d,,"23 km SW of Port Lions, Alaska"
2023-01-23T08:09:04.269Z,-23.0448,171.6843,,4.9,,,,,,,us7000j6bp,,southeast of the Loyalty Islands
2023-01-23T07:54:58.660Z,18.007,-67.1566,,3.52,,,,,,,pr2023023004,,Puerto Rico
2023-01-23T06:39:54.770Z,19.2256,-65.8093,,3.91,,,,,,,pr2023023003,,"88 km N of Suárez, Puerto Rico"
2023-01-23T06:37:03.770Z,19.5396,-65.7353,,3.93,,,,,,,pr2023023001,,"123 km N of Suárez, Puerto Rico"
2023-01-23T05:37:42.960Z,19.4815,-65.78,,3.95,,,,,,,pr2023023002,,Puerto Rico region
2023-01-23T04:35:06.251Z,24.1828,125.3303,,4.2,,,,,,,us7000j6b4,,"68 km S of Hirara, Japan"
2023-01-23T03:05:19.620Z,17.8768,-66.8725,,3.6,,,,,,,pr2023023000,,Puerto Rico region
2023-01-23T03:02:03.289Z,-57.6946,-23.6704,,5.1,,,,,,,us7000j6aw,,South Sandwich Islands region
2023-01-23T02:59:43.370Z,23.5127,142.916,,5.2,,,,,,,us7000j6at,,"Volcano Islands, Japan region"
2023-01-23T02:44:36.190Z,57.4307,-154.9686,,2.9,,,,,,,ak023122tcv7,,"34 km WSW of Karluk, Alaska"
2023-01-23T02:42:57.559Z,2.8162,127.2403,,4.6,,,,,,,us7000j6aq,,"147 km NW of Tobelo, Indonesia"
2023-01-23T01:44:27.400Z,40.4136667,-124.6001667,,2.46,,,,,,,nc73836101,,"28km WNW of Petrolia, CA"
2023-01-23T01:17:47.630Z,17.9555,-66.98566667,,2.95,,,,,,,pr71394028,,"6 km ESE of La Parguera, Puerto Rico"
2023-01-22T23:13:08.480Z,17.9585,-66.98933333,,2.57,,,,,,,pr71394018,,"6 km ESE of La Parguera, Puerto Rico"
